imgid,Yellow,Green,Cyan,Blue,Magenta
masked,1.51399,92.27234,4.75375,1.45992,0.0
masked,11.73501,82.04784,5.59891,0.61824,0.0
masked,15.69542,76.85189,6.65513,0.79756,0.0
masked,0.55921,95.94576,2.41158,1.08346,0.0
masked,12.92395,81.70216,4.54624,0.82764,0.0
masked,0.67888,96.90518,1.84223,0.57371,0.0
masked,0.89265,93.57586,4.20569,1.3258,0.0
masked,16.61491,75.98958,6.29261,1.1029,0.0
masked,0.57329,93.63203,3.11342,2.68125,0.0
masked,1.19604,93.73797,4.28238,0.78361,0.0
masked,15.86856,79.43288,3.93176,0.7668,0.0
masked,28.47766,65.89678,4.61005,1.01551,0.0
masked,1.59272,93.00019,4.39014,1.01696,0.0
masked,13.46346,79.14367,6.42246,0.97041,0.0
masked,11.98197,81.80167,5.61424,0.60213,0.0
masked,16.72515,76.7792,5.6815,0.81415,0.0
masked,1.03523,94.21722,3.97385,0.7737,0.0
masked,0.46137,96.08191,2.1294,1.32732,0.0
masked,32.49572,61.90022,5.06219,0.54188,0.0
masked,1.93158,91.77852,4.51792,1.77198,0.0
masked,0.61121,95.27946,3.52887,0.58046,0.0
masked,1.19143,95.55169,2.55028,0.7066,0.0
masked,0.4838,95.5969,3.25279,0.66651,0.0
masked,58.86038,33.88922,6.63009,0.6203,0.0
masked,74.09875,19.81534,5.80182,0.28409,0.0
masked,42.49504,49.68139,6.94562,0.87794,0.0
masked,33.16693,59.24188,7.07867,0.51251,0.0
masked,21.39265,73.81271,4.2942,0.50044,0.0
masked,34.20153,59.12831,5.69386,0.97629,0.0
masked,0.66467,96.42252,1.66819,1.24462,0.0
masked,25.5852,69.39124,4.28637,0.73719,0.0
masked,6.43468,88.50031,4.09164,0.97337,0.0
masked,3.20867,91.13944,5.05827,0.59362,0.0
masked,4.6234,88.99574,5.43818,0.94268,0.0
masked,3.15271,90.61701,5.0015,1.22877,0.0
masked,41.1894,51.84884,6.33544,0.62632,0.0
masked,45.5011,49.0528,5.01223,0.43387,0.0
masked,1.75735,92.45645,4.42023,1.36597,0.0
masked,1.22687,95.10093,3.06578,0.60642,0.0
masked,1.33032,93.86714,3.8571,0.94545,0.0
masked,1.33006,92.30308,5.39657,0.97029,0.0
masked,12.53968,79.57594,6.94909,0.93529,0.0
masked,20.36053,72.37316,6.69764,0.56867,0.0
masked,41.40707,50.80937,7.12924,0.65432,0.0
masked,31.39886,63.40154,4.40848,0.79112,0.0
masked,9.45996,83.21788,6.14153,1.18063,0.0
masked,1.26057,94.98987,3.25112,0.49844,0.0
masked,40.20485,52.09704,7.13747,0.56065,0.0
masked,1.09963,95.84987,2.43858,0.61192,0.0
masked,29.31663,62.47696,7.46925,0.73715,0.0
masked,0.98454,93.99866,3.62567,1.39113,0.0
masked,1.07773,93.95226,4.25153,0.71848,0.0
masked,0.23994,97.56111,1.31542,0.88353,0.0
masked,28.00365,64.44126,6.46138,1.09371,0.0
masked,35.47803,57.68052,6.01978,0.82167,0.0
masked,8.65038,84.18045,6.35338,0.81579,0.0
masked,34.45885,59.01457,5.87149,0.6551,0.0
masked,4.01955,86.65241,7.47709,1.85095,0.0
masked,2.0224,91.81647,5.108,1.05313,0.0
masked,60.69668,31.65916,7.04242,0.60174,0.0
masked,11.47025,80.5934,7.2236,0.71275,0.0
masked,66.00417,26.76834,6.63991,0.58757,0.0
masked,36.52328,56.18143,6.55272,0.74257,0.0
masked,71.82722,22.54981,5.19167,0.4313,0.0
masked,0.10465,98.74122,0.33787,0.81627,0.0
masked,0.51364,96.17488,2.06967,1.2418,0.0
masked,8.70802,84.92642,5.66892,0.69664,0.0
masked,5.29968,88.88275,4.85016,0.9674,0.0
masked,0.36812,98.27442,0.63846,0.71899,0.0
masked,1.49079,93.82171,3.82699,0.86051,0.0
masked,52.13913,40.28671,6.72298,0.85117,0.0
masked,19.37681,73.81577,6.04802,0.75941,0.0
masked,63.20058,31.18647,5.07138,0.54158,0.0
masked,1.43265,90.55164,6.48041,1.5353,0.0
masked,30.26534,62.72112,6.57477,0.43878,0.0
masked,8.19986,86.52988,4.23497,1.0353,0.0
masked,0.58177,95.36199,2.74321,1.31303,0.0
masked,0.65743,94.03439,4.08157,1.2266,0.0
masked,0.95123,92.97673,4.51519,1.55685,0.0
masked,23.54282,69.45456,6.00565,0.99697,0.0
masked,10.38442,82.20257,6.90485,0.50817,0.0
masked,1.22691,92.9756,4.4043,1.3932,0.0
masked,0.37571,97.56788,1.22483,0.83158,0.0
masked,0.59979,96.44906,1.86457,1.08658,0.0
masked,4.81119,88.39074,5.6328,1.16527,0.0
masked,1.06233,94.54088,3.4752,0.92158,0.0
masked,21.50452,70.76172,6.93999,0.79377,0.0
masked,2.39111,92.1145,4.47602,1.01837,0.0
masked,0.9387,91.66548,5.66065,1.73517,0.0
masked,0.82425,95.42227,3.01484,0.73865,0.0
masked,1.18045,94.05722,3.84771,0.91462,0.0
masked,17.40053,77.33749,4.757,0.50497,0.0
masked,2.04063,94.21009,2.96044,0.78884,0.0
masked,74.39106,20.22867,5.08736,0.29291,0.0
masked,7.66115,84.86528,6.35658,1.11698,0.0
masked,51.09582,42.13703,6.32882,0.43833,0.0
masked,9.13276,85.43765,4.8944,0.53519,0.0
masked,3.56499,91.85729,3.93623,0.64148,0.0
masked,52.45794,41.00211,6.14303,0.39691,0.0
masked,79.60226,14.51394,5.575,0.30881,0.0
masked,0.37856,96.99783,1.60313,1.02048,0.0
masked,0.18974,97.27914,1.82149,0.70962,0.0
masked,1.1577,94.74061,3.55665,0.54504,0.0
masked,8.81921,86.57892,4.25798,0.34389,0.0
masked,1.04408,94.67802,3.62273,0.65517,0.0
masked,30.1914,62.81831,6.25243,0.73786,0.0
masked,17.13453,75.25124,6.83371,0.78052,0.0
masked,0.41853,97.90208,0.69492,0.98447,0.0
masked,12.91291,80.66996,5.82726,0.58988,0.0
masked,1.74184,93.26983,4.10964,0.87869,0.0
masked,1.49276,93.99564,3.50633,1.00527,0.0
masked,18.41992,77.37655,3.79068,0.41285,0.0
masked,2.02326,93.53314,2.95925,1.48435,0.0
masked,44.68394,50.15742,4.72512,0.43352,0.0
masked,1.87832,91.61522,5.26194,1.24451,0.0
masked,2.16629,92.18558,4.51675,1.13138,0.0
masked,0.76299,95.12304,3.26849,0.84548,0.0
masked,8.23857,86.33467,4.5145,0.91227,0.0
masked,51.89171,40.69518,6.81182,0.60128,0.0
masked,42.08235,50.86505,6.51996,0.53264,0.0
masked,17.15403,77.88089,4.30268,0.66241,0.0
masked,0.31683,96.8349,2.0866,0.76167,0.0
masked,21.34675,71.08509,6.88015,0.68801,0.0
masked,66.54812,25.3483,7.89783,0.20575,0.0
masked,1.11957,93.15624,4.6869,1.03729,0.0
masked,1.86851,92.33389,4.82406,0.97354,0.0
masked,32.1926,60.17694,7.18812,0.44235,0.0
masked,0.76578,94.33589,3.09832,1.80002,0.0
masked,3.76471,92.38062,3.3737,0.48097,0.0
masked,49.24625,43.39234,6.93454,0.42688,0.0
masked,4.43862,90.15549,4.48081,0.92509,0.0
masked,0.42949,96.94345,1.85397,0.77309,0.0
masked,1.49412,92.83419,4.54199,1.1297,0.0
masked,2.0067,92.35658,4.3208,1.31593,0.0
masked,0.79774,94.74874,3.25691,1.19661,0.0
masked,0.76779,95.0591,3.42466,0.74845,0.0
masked,14.02091,79.83619,5.21608,0.92682,0.0
masked,2.315,92.92882,4.09307,0.66311,0.0
masked,24.99554,68.33442,5.90214,0.7679,0.0
masked,17.16384,75.86274,6.54124,0.43218,0.0
masked,9.66026,85.66118,4.06372,0.61485,0.0
masked,1.66567,93.09297,4.60965,0.6317,0.0
masked,0.80204,95.66599,2.60813,0.92384,0.0
masked,23.5194,71.64058,4.23187,0.60814,0.0
masked,0.94592,96.41801,1.75622,0.87985,0.0
masked,0.97983,94.66614,3.39557,0.95846,0.0
masked,14.8683,78.69724,5.93859,0.49587,0.0
masked,40.58173,52.68923,6.07586,0.65317,0.0
masked,1.29737,92.78934,4.5566,1.3567,0.0
masked,4.94008,90.12325,4.01403,0.92265,0.0
masked,13.77567,78.32918,6.91117,0.98398,0.0
masked,42.4772,51.52238,5.5838,0.41662,0.0
masked,17.55503,74.40997,7.31017,0.72483,0.0
masked,11.65719,83.10766,4.52469,0.71046,0.0
masked,9.75601,83.39513,6.10353,0.74533,0.0
masked,1.70543,93.5953,3.56055,1.13873,0.0
masked,13.13664,79.27962,6.54916,1.03458,0.0
masked,0.85626,95.45282,3.06598,0.62494,0.0
masked,41.65832,53.52975,4.46803,0.3439,0.0
masked,14.57519,78.81928,5.82081,0.78472,0.0
masked,27.62928,65.46566,6.32713,0.57793,0.0
masked,40.17258,53.42241,5.82046,0.58455,0.0
masked,30.96093,61.81697,6.50688,0.71522,0.0
masked,55.33326,36.12276,8.13524,0.40873,0.0
masked,0.75858,94.57205,3.95914,0.71023,0.0
masked,19.42403,73.6944,6.24951,0.63206,0.0
masked,0.23185,98.35444,0.41563,0.99808,0.0
masked,35.88052,59.18009,4.43169,0.5077,0.0
masked,18.17958,76.10086,5.07995,0.63961,0.0
masked,76.57047,16.29516,6.54741,0.58696,0.0
masked,16.63546,76.72241,6.10898,0.53315,0.0
masked,1.07574,95.59084,2.29854,1.03489,0.0
masked,51.77848,42.84368,5.07397,0.30387,0.0
masked,52.04779,39.29578,8.11011,0.54631,0.0
masked,45.58324,47.3846,6.47967,0.5525,0.0
masked,29.31053,63.54687,6.43481,0.70779,0.0
masked,1.85017,92.84415,4.10954,1.19614,0.0
masked,0.73318,94.1695,4.21576,0.88156,0.0
masked,11.74063,82.60015,5.05978,0.59944,0.0
masked,0.93264,95.3083,2.77348,0.98558,0.0
masked,52.58458,41.8925,5.05925,0.46368,0.0
masked,2.48327,92.61152,3.32635,1.57887,0.0
masked,19.19445,75.44658,4.71328,0.64569,0.0
masked,7.68347,86.5054,5.08314,0.72799,0.0
masked,46.87523,46.48963,6.21681,0.41833,0.0
masked,0.66865,96.6372,1.99941,0.69474,0.0
masked,1.7775,93.84491,3.14657,1.23102,0.0
masked,5.06313,88.28051,5.8576,0.79876,0.0
masked,3.33066,90.88957,4.65139,1.12839,0.0
masked,2.02743,92.70802,4.34127,0.92327,0.0
masked,3.15981,92.48917,3.30291,1.04811,0.0
masked,64.70602,30.55056,4.45938,0.28404,0.0
masked,13.51706,81.06297,4.79913,0.62083,0.0
masked,0.71766,96.14731,2.452,0.68303,0.0
masked,17.62846,75.11211,6.33684,0.92259,0.0
masked,27.27108,64.09988,7.56667,1.06237,0.0
masked,0.24546,98.60061,0.13542,1.01851,0.0
masked,2.80907,90.42344,5.46692,1.30057,0.0
masked,23.31451,70.2094,5.87269,0.6034,0.0
masked,1.35888,92.59543,5.01105,1.03464,0.0
masked,21.55205,73.07964,4.5882,0.7801,0.0
masked,8.22612,84.39376,6.26511,1.11501,0.0
masked,0.58808,96.12691,2.4572,0.82781,0.0
masked,0.94839,95.01357,3.33414,0.7039,0.0
masked,31.42189,61.92095,6.11074,0.54641,0.0
masked,1.92627,91.20745,5.97386,0.89242,0.0
masked,14.94071,78.89733,5.49353,0.66843,0.0
masked,1.55039,92.11196,5.01805,1.3196,0.0
masked,22.89092,71.28573,5.29824,0.52511,0.0
masked,0.63601,94.60477,3.34876,1.41046,0.0
masked,13.534,80.06191,5.25136,1.15274,0.0
masked,25.43848,67.93556,6.00234,0.62362,0.0
masked,52.17318,39.6627,7.49287,0.67125,0.0
masked,20.94691,72.99966,5.61042,0.44302,0.0
masked,44.73653,49.50929,5.46209,0.29209,0.0
masked,4.23264,88.96528,5.66319,1.13889,0.0
masked,0.92213,94.52804,3.43771,1.11212,0.0
masked,0.50896,97.05637,1.62185,0.81282,0.0
masked,19.95077,73.57659,6.03987,0.43277,0.0
masked,3.65033,88.09577,7.12684,1.12706,0.0
masked,10.30086,82.81363,6.20186,0.68365,0.0
masked,0.51903,96.7183,1.9855,0.77717,0.0
masked,53.78717,38.75299,6.88387,0.57597,0.0
masked,0.99476,95.9419,2.23508,0.82827,0.0
masked,0.62786,95.71553,2.64571,1.0109,0.0
masked,36.01499,58.04809,5.52155,0.41537,0.0
masked,1.20847,95.26718,2.32466,1.19968,0.0
masked,0.64459,93.99323,3.64596,1.71622,0.0
masked,0.71741,97.29271,0.90998,1.0799,0.0
masked,6.36186,85.51246,7.32828,0.7974,0.0
masked,29.20943,64.71796,5.14898,0.92363,0.0
masked,0.0893,98.05836,0.76052,1.09181,0.0
masked,0.59505,96.55743,1.86642,0.9811,0.0
masked,43.00098,50.23346,5.93336,0.8322,0.0
masked,0.88404,92.76255,5.21138,1.14203,0.0
masked,7.52586,88.15973,3.66948,0.64492,0.0
masked,20.6464,74.19421,4.66057,0.49882,0.0
masked,0.60024,95.12549,3.41718,0.85709,0.0
masked,21.06811,72.76235,5.20686,0.96268,0.0
masked,0.76694,96.17346,2.10501,0.9546,0.0
masked,6.91159,86.34789,6.12035,0.62016,0.0
masked,37.19153,55.09833,7.04309,0.66704,0.0
masked,14.51482,79.24648,5.29003,0.94868,0.0
masked,0.94558,95.69078,2.45416,0.90948,0.0
masked,42.64812,48.63936,8.10841,0.60411,0.0
masked,8.08204,82.02934,8.57104,1.31758,0.0
masked,11.8872,81.22973,6.20907,0.674,0.0
masked,0.88624,96.63105,1.87304,0.60968,0.0
masked,35.61059,59.01869,4.51402,0.8567,0.0
masked,0.33082,97.40186,1.27083,0.99649,0.0
masked,76.38362,16.76823,6.37612,0.47203,0.0
masked,24.46185,67.14114,7.65621,0.7408,0.0
masked,1.85841,93.38898,4.00805,0.74457,0.0
masked,42.83407,51.19791,5.14698,0.82104,0.0
masked,0.643,95.91049,2.68454,0.76196,0.0
masked,0.77874,93.12059,5.11317,0.98751,0.0
masked,16.30902,78.34841,4.83506,0.5075,0.0
masked,1.45849,92.83567,4.93225,0.77359,0.0
masked,1.83595,91.5701,5.46694,1.12702,0.0
masked,18.51682,75.31745,5.39992,0.76581,0.0
masked,5.27994,88.50166,5.38472,0.83368,0.0
masked,60.15308,33.68313,5.73917,0.42462,0.0
masked,11.2784,82.5588,5.60407,0.55873,0.0
masked,24.69494,70.70889,4.11389,0.48228,0.0
masked,30.31282,62.44348,6.44551,0.79819,0.0
masked,17.73314,75.2022,6.16559,0.89907,0.0
masked,42.7816,49.84965,6.69823,0.67051,0.0
masked,0.29159,97.4361,1.56041,0.7119,0.0
masked,58.40525,34.87926,6.07038,0.64511,0.0
masked,24.87217,65.00785,8.7531,1.36688,0.0
masked,0.43349,96.23009,2.04082,1.2956,0.0
masked,27.95159,65.26343,6.25,0.53498,0.0
masked,51.2014,43.76814,4.55461,0.47585,0.0
masked,19.45158,74.78533,4.96083,0.80226,0.0
masked,40.81314,51.94274,6.70687,0.53724,0.0
masked,0.66641,94.40759,3.6112,1.3148,0.0
masked,2.99916,92.6801,3.73817,0.58257,0.0
masked,20.62814,73.97203,4.49737,0.90246,0.0
masked,55.28458,38.62792,5.60957,0.47793,0.0
masked,4.37194,85.94196,8.54466,1.14144,0.0
masked,2.03993,93.61869,3.98396,0.35742,0.0
masked,5.96349,87.91865,5.2923,0.82556,0.0
masked,0.74381,96.62292,2.10747,0.5258,0.0
masked,0.39654,96.77378,2.26501,0.56467,0.0
masked,17.48382,75.83548,6.04268,0.63803,0.0
masked,4.78231,90.28592,4.42984,0.50192,0.0
masked,62.1707,32.63213,4.58823,0.60894,0.0
masked,1.09227,93.46564,4.51136,0.93073,0.0
masked,25.37656,69.27844,4.93473,0.41027,0.0
masked,0.89571,94.57966,3.27661,1.24801,0.0
masked,31.44332,63.61505,4.04859,0.89304,0.0
masked,34.82016,58.23846,6.47409,0.46729,0.0
masked,0.55608,96.71527,1.53891,1.18974,0.0
masked,11.77289,83.76437,3.83251,0.63023,0.0
masked,36.38264,56.85639,6.06428,0.6967,0.0
masked,31.89278,63.26297,4.50075,0.3435,0.0
masked,1.56628,93.9771,3.51244,0.94418,0.0
masked,20.91735,72.83134,5.6737,0.57761,0.0
masked,3.12357,92.86408,3.47508,0.53727,0.0
masked,0.90751,94.73758,3.29849,1.05642,0.0
masked,4.09145,90.66223,4.61947,0.62685,0.0
masked,7.04992,87.1705,4.76454,1.01504,0.0
masked,3.2154,92.43885,3.8125,0.53324,0.0
masked,1.41271,93.02472,4.2928,1.26976,0.0
masked,7.16375,86.7744,5.19509,0.86676,0.0
masked,52.11127,38.85473,8.45989,0.57412,0.0
masked,0.56481,95.17348,3.34116,0.92056,0.0
masked,35.39453,57.44886,6.84445,0.31217,0.0
masked,66.5921,25.0019,7.62493,0.78107,0.0
masked,0.7393,92.9491,4.86244,1.44917,0.0
masked,26.16315,67.8665,5.37137,0.59899,0.0
masked,24.71982,69.54339,5.14869,0.5881,0.0
masked,24.77204,69.91503,4.75397,0.55896,0.0
masked,34.20133,58.11283,7.10681,0.57903,0.0
masked,0.46593,96.45072,2.28168,0.80167,0.0
masked,20.07832,74.34083,5.14576,0.4351,0.0
masked,43.86478,48.45416,7.06007,0.62099,0.0
masked,11.12367,80.6113,7.6069,0.65813,0.0
masked,27.96703,67.12379,4.2308,0.67839,0.0
masked,10.24227,84.57443,4.52024,0.66305,0.0
masked,6.70048,79.99697,12.12144,1.1811,0.0
masked,50.45444,43.49552,5.31788,0.73216,0.0
masked,0.48978,96.24764,2.27526,0.98733,0.0
masked,1.37283,93.18999,4.12622,1.31096,0.0
masked,0.54698,96.85127,1.70931,0.89244,0.0
masked,22.84543,71.04559,5.40823,0.70074,0.0
masked,55.4071,38.2975,5.65944,0.63596,0.0
masked,50.45337,41.10451,7.86368,0.57844,0.0
masked,0.81872,97.14384,1.44683,0.59061,0.0
masked,10.34225,85.55184,3.50552,0.60039,0.0
masked,27.17793,67.82019,4.69361,0.30826,0.0
masked,1.96277,93.83592,3.44296,0.75834,0.0
masked,76.53434,16.40441,6.69888,0.36237,0.0
masked,10.83119,83.49397,5.03229,0.64255,0.0
masked,0.49816,96.78463,1.57534,1.14188,0.0
masked,10.11485,82.86936,6.36352,0.65227,0.0
masked,1.12917,93.65444,4.0465,1.16989,0.0
masked,51.43843,42.73944,5.23362,0.58851,0.0
masked,19.22262,75.05294,5.00114,0.72329,0.0
masked,19.68908,72.0943,7.40999,0.80663,0.0
masked,29.43927,65.13869,4.79489,0.62716,0.0
masked,0.64873,96.54575,1.62353,1.18198,0.0
masked,9.83416,85.10536,4.63736,0.42313,0.0
masked,28.48299,64.69473,6.16531,0.65696,0.0
masked,46.9459,45.01433,7.3561,0.68366,0.0
masked,54.40712,40.36244,4.56804,0.6624,0.0
masked,32.00791,62.24579,5.28182,0.46447,0.0
masked,1.14258,95.16951,3.05493,0.63298,0.0
masked,0.90319,94.87008,3.51486,0.71187,0.0
masked,0.67847,96.85746,1.84112,0.62296,0.0
masked,24.52009,69.73523,4.86591,0.87876,0.0
masked,0.10598,98.38306,0.89951,0.61145,0.0
masked,0.37385,96.96646,1.79983,0.85986,0.0
masked,0.45346,96.84403,1.91991,0.78259,0.0
masked,15.72041,77.87107,5.64526,0.76327,0.0
masked,14.1374,81.01848,4.31373,0.5304,0.0
masked,39.13926,54.31529,5.81753,0.72792,0.0
masked,1.61788,95.26173,2.32352,0.79687,0.0
masked,85.19712,6.3845,8.06388,0.3545,0.0
masked,59.62344,32.63056,7.15539,0.59061,0.0
masked,3.12821,91.08249,4.8834,0.90591,0.0
masked,1.29379,94.81865,3.18327,0.70429,0.0
masked,3.33929,90.70183,5.00224,0.95664,0.0
masked,0.29029,98.40471,0.73985,0.56516,0.0
masked,0.64197,97.57411,0.78694,0.99698,0.0
masked,0.39994,95.94011,2.69168,0.96827,0.0
masked,0.47278,94.58507,3.73231,1.20984,0.0
masked,29.58295,64.27799,5.31975,0.8193,0.0
masked,21.44357,71.8526,6.09571,0.60812,0.0
masked,0.6942,97.2666,0.89141,1.14779,0.0
masked,4.29341,89.22053,5.73194,0.75412,0.0
masked,4.64309,88.90666,5.87099,0.57926,0.0
masked,0.40318,97.88549,0.83536,0.87597,0.0
masked,1.21451,93.66486,3.28246,1.83817,0.0
masked,6.58699,87.5536,5.19569,0.66372,0.0
masked,1.7809,95.16614,1.97401,1.07896,0.0
masked,35.84978,55.94895,7.3482,0.85307,0.0
masked,44.46049,49.91624,5.2247,0.39857,0.0
masked,1.21754,94.64351,3.53019,0.60877,0.0
masked,1.08425,95.88183,1.9049,1.12902,0.0
masked,0.65492,95.17111,2.7396,1.43437,0.0
masked,10.57393,83.58039,5.18687,0.65881,0.0
masked,9.5532,83.31427,6.12091,1.01162,0.0
masked,8.66742,86.39371,4.43584,0.50303,0.0
masked,54.87573,38.68748,5.83085,0.60594,0.0
masked,39.69088,54.10192,5.48665,0.72055,0.0
masked,32.4174,61.1559,5.69433,0.73237,0.0
masked,42.08232,50.22287,7.05059,0.64422,0.0
masked,6.70369,87.94627,4.89279,0.45725,0.0
masked,6.8802,87.50119,4.67638,0.94223,0.0
masked,10.67767,82.38467,6.21051,0.72714,0.0
masked,1.65009,92.48451,4.18648,1.67892,0.0
masked,14.1278,78.3729,6.92672,0.57259,0.0
masked,0.80153,94.3893,3.97968,0.82949,0.0
masked,20.6846,74.26876,4.59983,0.4468,0.0
masked,53.02388,40.75634,5.43675,0.78303,0.0
masked,0.81023,94.82955,3.44196,0.91826,0.0
masked,0.15419,97.76918,0.9481,1.12853,0.0
masked,2.35255,92.85002,4.01078,0.78665,0.0
masked,44.70588,48.25363,6.36211,0.67838,0.0
masked,24.46055,69.29643,5.50794,0.73507,0.0
masked,0.28818,97.59529,1.27621,0.84032,0.0
masked,0.3374,96.45728,2.26955,0.93576,0.0
masked,4.23746,89.15114,5.83036,0.78104,0.0
masked,0.61796,95.66654,2.28138,1.43412,0.0
masked,62.5821,31.58794,5.37019,0.45978,0.0
masked,31.02319,63.0647,5.35431,0.55781,0.0
masked,0.78184,95.63435,2.30327,1.28053,0.0
masked,14.52378,78.98584,5.66203,0.82835,0.0
masked,0.57257,96.89176,1.7783,0.75737,0.0
masked,4.09145,90.66223,4.61947,0.62685,0.0
masked,0.78596,94.98602,3.48555,0.74247,0.0
masked,3.05362,91.3585,4.63573,0.95215,0.0
masked,18.69789,75.65825,4.9871,0.65675,0.0
masked,54.22724,38.10629,7.15638,0.51008,0.0
masked,0.60087,94.27045,3.8723,1.25637,0.0
masked,35.3108,59.00188,5.14945,0.53787,0.0
masked,0.20015,97.55041,1.25168,0.99776,0.0
masked,1.48122,96.05008,1.71031,0.75838,0.0
masked,2.02751,92.78427,4.39078,0.79744,0.0
masked,4.63514,89.13316,5.47204,0.75965,0.0
masked,16.42661,77.65136,5.35472,0.5673,0.0
masked,25.92418,67.89682,5.58589,0.59311,0.0
masked,0.40089,96.34834,2.5641,0.68667,0.0
masked,0.48833,95.49294,2.82992,1.18881,0.0
masked,0.23544,97.3855,1.39897,0.9801,0.0
masked,37.55973,58.17869,3.59484,0.66674,0.0
masked,0.95548,95.12663,3.04585,0.87203,0.0
masked,1.37322,94.75472,2.9825,0.88957,0.0
masked,6.72142,85.13347,6.96327,1.18184,0.0
masked,32.9369,60.6078,5.83538,0.61993,0.0
masked,12.31631,78.77543,8.14031,0.76795,0.0
masked,13.45698,78.83689,7.01603,0.6901,0.0
masked,34.83984,59.88737,4.67377,0.59902,0.0
masked,3.24552,89.09378,6.86688,0.79382,0.0
masked,19.35484,75.1861,4.97656,0.48249,0.0
masked,5.2761,88.50501,5.43714,0.78175,0.0
masked,51.47137,41.2811,6.66253,0.585,0.0
masked,21.57663,72.37184,5.5585,0.49303,0.0
masked,7.34145,85.93122,5.85362,0.87372,0.0
masked,18.58012,74.98572,5.66475,0.76941,0.0
masked,11.96068,83.03068,4.51288,0.49576,0.0
masked,13.25262,81.62114,4.70102,0.42522,0.0
masked,41.22989,52.77824,5.33256,0.65931,0.0
masked,0.15262,97.70269,1.50209,0.6426,0.0
masked,10.09232,84.31805,5.03574,0.5539,0.0
masked,1.08373,96.30641,1.83195,0.77791,0.0
masked,47.58368,47.12056,4.69431,0.60145,0.0
masked,0.51744,97.02562,1.55956,0.89738,0.0
masked,1.50525,89.21139,7.23238,2.05097,0.0
masked,12.64924,80.63509,5.65443,1.06124,0.0
masked,1.74569,92.59301,4.78282,0.87848,0.0
masked,55.69933,38.45178,5.64721,0.20169,0.0
masked,2.2996,90.14923,5.86317,1.688,0.0
masked,1.28834,92.75691,4.3959,1.55885,0.0
masked,1.62775,92.41688,4.87456,1.08082,0.0
masked,10.31916,83.94045,5.15112,0.58926,0.0
masked,1.52635,93.05082,4.7703,0.65254,0.0
masked,0.54992,95.28431,3.09827,1.0675,0.0
masked,0.55972,94.41419,3.70102,1.32506,0.0
masked,43.5976,51.59459,4.26126,0.54655,0.0
masked,36.78537,57.41308,5.32248,0.47906,0.0
masked,53.36411,41.20797,4.94168,0.48625,0.0
masked,1.76851,93.44136,4.26827,0.52186,0.0
masked,2.13995,93.97571,2.83612,1.04822,0.0
masked,28.09956,65.89614,5.60886,0.39544,0.0
masked,2.97536,91.94758,4.36001,0.71705,0.0
masked,1.49735,95.07333,2.81524,0.61408,0.0
masked,49.9436,44.65522,5.06024,0.34094,0.0
masked,9.58692,86.46731,3.48961,0.45616,0.0
masked,0.67654,95.97987,2.59715,0.74644,0.0
masked,1.01507,92.70486,5.15261,1.12746,0.0
masked,41.4139,52.6702,5.45392,0.46197,0.0
masked,2.54536,91.41045,4.7337,1.31048,0.0
masked,61.27815,29.78209,8.53324,0.40652,0.0
masked,18.89167,74.6688,5.80329,0.63624,0.0
masked,44.74715,50.73393,4.35796,0.16096,0.0
masked,0.72745,95.33139,3.31717,0.62399,0.0
masked,81.59301,12.01899,6.08254,0.30546,0.0
masked,31.39893,61.90945,6.12685,0.56477,0.0
masked,0.4644,97.32674,1.50036,0.7085,0.0
masked,0.64512,95.2326,3.59848,0.52379,0.0
masked,2.23996,93.06336,3.87887,0.81781,0.0
masked,0.62756,94.26013,3.67734,1.43497,0.0
masked,19.94684,72.95998,6.52878,0.5644,0.0
masked,2.18058,93.02514,4.35214,0.44213,0.0
masked,26.15277,68.17876,5.252,0.41647,0.0
masked,23.5768,69.3901,6.2445,0.7886,0.0
masked,80.6879,10.2098,8.54229,0.56001,0.0
masked,21.97117,72.32216,5.28674,0.41993,0.0
masked,23.64885,70.64395,5.10198,0.60522,0.0
masked,65.85659,15.78761,17.70491,0.65089,0.0
masked,32.95024,60.11094,6.37747,0.56135,0.0
masked,37.96306,54.20537,7.01198,0.81958,0.0
masked,36.87593,56.72814,5.53589,0.86003,0.0
masked,0.69386,94.89761,3.54544,0.86309,0.0
masked,35.11984,58.5716,5.92834,0.38022,0.0
masked,9.9853,84.58489,4.76553,0.66429,0.0
masked,28.26031,67.18397,3.9606,0.59512,0.0
masked,43.95799,51.29338,4.24895,0.49968,0.0
masked,4.45537,91.63535,3.50133,0.40795,0.0
masked,0.89484,92.56027,5.28028,1.26461,0.0
masked,29.46064,64.59459,5.57734,0.36744,0.0
masked,45.89859,45.91659,7.50675,0.67807,0.0
masked,0.4238,96.62925,2.48667,0.46029,0.0
masked,37.66408,54.37795,7.49201,0.46597,0.0
masked,2.34362,91.5108,4.85787,1.28771,0.0
masked,29.8612,63.13221,6.34111,0.66548,0.0
masked,0.32571,95.24193,3.44515,0.98721,0.0
masked,37.24247,57.56654,4.43417,0.75682,0.0
masked,23.11925,70.07337,5.99555,0.81183,0.0
masked,16.62242,77.11613,5.70516,0.55629,0.0
masked,8.97058,83.54605,6.9852,0.49816,0.0
masked,25.16479,68.44974,5.84358,0.54189,0.0
masked,0.97544,92.32614,5.31143,1.387,0.0
masked,25.99256,56.50529,16.34191,1.16024,0.0
masked,1.3819,93.73646,4.07621,0.80543,0.0
masked,22.87465,71.39575,4.97101,0.7586,0.0
